,LENGTH,WIDTH,HEIGHT
997,10.4,9.3,2.3
998,10.4,9.3,2.3
999,10.4,9.3,2.3
1000,10.4,9.3,2.3
1001,10.4,9.3,2.3
1002,10.4,9.3,2.3
1003,10.4,9.3,2.3
1004,10.4,9.3,2.3
1005,10.4,9.3,2.3
1006,10.4,9.3,2.3
1007,10.4,9.3,2.3
1008,10.4,9.3,2.3
1009,10.4,9.3,2.3
1010,10.4,9.3,2.3
1011,10.4,9.3,2.3
1012,10.4,9.3,2.3
1013,10.4,9.3,2.3
1014,10.4,9.3,2.3
1015,10.4,9.3,2.3
1016,10.4,9.3,2.3
1017,10.4,9.3,2.3
1018,10.4,9.3,2.3
1019,10.4,9.3,2.3
1020,10.4,9.3,2.3
1021,10.4,9.3,2.3
1022,10.4,9.3,2.3
1023,10.4,9.3,2.3
1024,10.4,9.3,2.3
1025,10.4,9.3,2.3
1026,10.4,9.3,2.3
1027,10.4,9.3,2.3
1028,10.4,9.3,2.3
1029,10.4,9.3,2.3
1030,10.4,9.3,2.3
1031,10.4,9.3,2.3
1032,10.4,9.3,2.3
1033,10.4,9.3,2.3
1034,10.4,9.3,2.3
1035,10.4,9.3,2.3
1036,10.4,9.3,2.3
1037,10.4,9.3,2.3
1038,10.4,9.3,2.3
1039,10.4,9.3,2.3
1040,10.4,9.3,2.3
1041,10.4,9.3,2.3
1042,10.4,9.3,2.3
1043,10.4,9.3,2.3
1044,10.4,9.3,2.3
1045,10.4,9.3,2.3
1046,10.4,9.3,2.3
1047,10.4,9.3,2.3
1048,10.4,9.3,2.3
1049,10.4,9.3,2.3
1050,10.4,9.3,2.3
1051,10.4,9.3,2.3
1052,10.4,9.3,2.3
1053,10.4,9.3,2.3
1054,10.4,9.3,2.3
1055,10.4,9.3,2.3
1056,10.4,9.3,2.3
1057,10.4,9.3,2.3
1058,10.4,9.3,2.3
1059,10.4,9.3,2.3
1060,10.4,9.3,2.3
1061,10.4,9.3,2.3
1062,10.4,9.3,2.3
1063,10.4,9.3,2.3
1064,10.4,9.3,2.3
1065,10.4,9.3,2.3
1066,10.4,9.3,2.3
1067,10.4,9.3,2.3
1068,10.4,9.3,2.3
1069,10.4,9.3,2.3
1070,10.4,9.3,2.3
1071,10.4,9.3,2.3
1072,10.4,9.3,2.3
1073,10.4,9.3,2.3
1074,10.4,9.3,2.3
1075,10.4,9.3,2.3
1076,10.4,9.3,2.3
1077,10.4,9.3,2.3
1078,10.4,9.3,2.3
1079,10.4,9.3,2.3
1080,10.4,9.3,2.3
1081,10.4,9.3,2.3
1082,10.4,9.3,2.3
1083,10.4,9.3,2.3
1084,10.4,9.3,2.3
1085,10.4,9.3,2.3
1086,10.4,9.3,2.3
1087,10.4,9.3,2.3
1088,10.4,9.3,2.3
1089,10.4,9.3,2.3
1090,10.4,9.3,2.3
1091,10.4,9.3,2.3
1092,10.4,9.3,2.3
1093,10.4,9.3,2.3
1094,10.4,9.3,2.3
1095,10.4,9.3,2.3
1096,10.4,9.3,2.3
1097,10.4,9.3,2.3
1098,10.4,9.3,2.3
1099,10.4,9.3,2.3
1100,10.4,9.3,2.3
1101,10.4,9.3,2.3
1102,10.4,9.3,2.3
1103,10.4,9.3,2.3
1104,10.4,9.3,2.3
1105,10.4,9.3,2.3
1106,10.4,9.3,2.3
1107,10.4,9.3,2.3
1108,10.4,9.3,2.3
1109,10.4,9.3,2.3
1110,10.4,9.3,2.3
1111,10.4,9.3,2.3
1112,10.4,9.3,2.3
1113,10.4,9.3,2.3
1114,10.4,9.3,2.3
1115,10.4,9.3,2.3
1116,10.4,9.3,2.3
1117,10.4,9.3,2.3
1118,10.4,9.3,2.3
1119,10.4,9.3,2.3
1120,10.4,9.3,2.3
1121,10.4,9.3,2.3
1122,10.4,9.3,2.3
1123,10.4,9.3,2.3
1124,10.4,9.3,2.3
1125,10.4,9.3,2.3
1126,10.4,9.3,2.3
1127,10.4,9.3,2.3
1128,10.4,9.3,2.3
1129,10.4,9.3,2.3
1130,10.4,9.3,2.3
1131,10.4,9.3,2.3
1132,10.4,9.3,2.3
1133,10.4,9.3,2.3
1134,10.4,9.3,2.3
1135,10.4,9.3,2.3
1136,10.4,9.3,2.3
1137,10.4,9.3,2.3
1138,10.4,9.3,2.3
1139,10.4,9.3,2.3
1140,10.4,9.3,2.3
1141,10.4,9.3,2.3
1142,10.4,9.3,2.3
1143,10.4,9.3,2.3
1144,10.4,9.3,2.3
1145,10.4,9.3,2.3
1146,10.4,9.3,2.3
1147,10.4,9.3,2.3
1148,10.4,9.3,2.3
1149,10.4,9.3,2.3
1150,10.4,9.3,2.3
1151,10.4,9.3,2.3
1152,10.4,9.3,2.3
1153,10.4,9.3,2.3
1154,10.4,9.3,2.3
1155,10.4,9.3,2.3
1156,10.4,9.3,2.3
1157,10.4,9.3,2.3
1158,10.4,9.3,2.3
1159,10.4,9.3,2.3
1160,10.4,9.3,2.3
1161,10.4,9.3,2.3
1162,10.4,9.3,2.3
1163,10.4,9.3,2.3
1164,10.4,9.3,2.3
1165,10.4,9.3,2.3
1166,10.4,9.3,2.3
1167,10.4,9.3,2.3
1168,10.4,9.3,2.3
1169,10.4,9.3,2.3
1170,10.4,9.3,2.3
1171,10.4,9.3,2.3
1172,10.4,9.3,2.3
1173,10.4,9.3,2.3
1174,10.4,9.3,2.3
1175,10.4,9.3,2.3
1176,10.4,9.3,2.3
1177,10.4,9.3,2.3
1178,10.4,9.3,2.3
1179,10.4,9.3,2.3
1180,10.4,9.3,2.3
1181,10.4,9.3,2.3
1182,10.4,9.3,2.3
1183,10.4,9.3,2.3
1184,10.4,9.3,2.3
1185,10.4,9.3,2.3
1186,10.4,9.3,2.3
1187,10.4,9.3,2.3
1188,10.4,9.3,2.3
1189,10.4,9.3,2.3
1190,10.4,9.3,2.3
1191,10.4,9.3,2.3
1192,10.4,9.3,2.3
1193,10.4,9.3,2.3
1194,10.4,9.3,2.3
1195,10.4,9.3,2.3
1196,10.8,10.2,2.2
1197,10.8,10.2,2.2
1198,10.8,10.2,2.2
1199,10.8,10.2,2.2
1200,10.8,10.2,2.2
1201,10.8,10.2,2.2
1202,10.8,10.2,2.2
1203,10.8,10.2,2.2
1204,10.8,10.2,2.2
1205,10.8,10.2,2.2
1206,10.8,10.2,2.2
1207,10.8,10.2,2.2
1208,10.8,10.2,2.2
1209,10.8,10.2,2.2
1210,10.8,10.2,2.2
1211,10.8,10.2,2.2
1212,10.8,10.2,2.2
1213,10.8,10.2,2.2
1214,10.8,10.2,2.2
1215,10.8,10.2,2.2
1216,10.8,10.2,2.2
1217,10.8,10.2,2.2
1218,10.8,10.2,2.2
1219,10.8,10.2,2.2
1220,10.8,10.2,2.2
1221,10.8,10.2,2.2
1222,10.8,10.2,2.2
1223,10.8,10.2,2.2
1224,10.8,10.2,2.2
1225,10.8,10.2,2.2
1226,10.8,10.2,2.2
1227,10.8,10.2,2.2
1228,10.8,10.2,2.2
1229,10.8,10.2,2.2
1230,10.8,10.2,2.2
1231,10.8,10.2,2.2
1232,10.8,10.2,2.2
1233,10.8,10.2,2.2
1234,10.8,10.2,2.2
1235,10.8,10.2,2.2
1236,10.8,10.2,2.2
1237,10.8,10.2,2.2
1238,10.8,10.2,2.2
1239,10.8,10.2,2.2
1240,10.8,10.2,2.2
1241,10.8,10.2,2.2
1242,10.8,10.2,2.2
1243,10.8,10.2,2.2
1244,10.8,10.2,2.2
1245,10.8,10.2,2.2
1246,10.8,10.2,2.2
1247,10.8,10.2,2.2
1248,10.8,10.2,2.2
1249,10.8,10.2,2.2
1250,10.8,10.2,2.2
1251,10.8,10.2,2.2
1252,10.8,10.2,2.2
1253,10.8,10.2,2.2
1254,10.8,10.2,2.2
1255,10.8,10.2,2.2
1256,10.8,10.2,2.2
1257,10.8,10.2,2.2
1258,10.8,10.2,2.2
1259,10.8,10.2,2.2
1260,10.8,10.2,2.2
1261,10.8,10.2,2.2
1262,10.8,10.2,2.2
1263,10.8,10.2,2.2
1264,10.8,10.2,2.2
1265,10.8,10.2,2.2
1266,10.8,10.2,2.2
1267,10.8,10.2,2.2
1268,10.8,10.2,2.2
1269,10.7,10.0,1.8
1270,10.7,10.0,1.8
1271,10.7,10.0,1.8
1272,10.7,10.0,1.8
1273,10.7,10.0,1.8
1274,10.7,10.0,1.8
1275,10.7,10.0,1.8
1276,10.7,10.0,1.8
1277,10.7,10.0,1.8
1278,10.7,10.0,1.8
1279,10.7,10.0,1.8
1280,10.7,10.0,1.8
1281,10.7,10.0,1.8
1282,10.7,10.0,1.8
1283,10.7,10.0,1.8
1284,10.7,10.0,1.8
1285,10.7,10.0,1.8
1286,10.7,10.0,1.8
1287,10.7,10.0,1.8
1288,10.7,10.0,1.8
1289,10.7,10.0,1.8
1290,10.7,10.0,1.8
1291,10.7,10.0,1.8
1292,10.7,10.0,1.8
1293,10.7,10.0,1.8
1294,10.7,10.0,1.8
1295,10.7,10.0,1.8
1296,10.7,10.0,1.8
1297,10.7,10.0,1.8
1298,10.7,10.0,1.8
1299,10.7,10.0,1.8
1300,10.7,10.0,1.8
1301,10.7,10.0,1.8
1302,10.7,10.0,1.8
1303,10.7,10.0,1.8
1304,10.7,10.0,1.8
1305,10.7,10.0,1.8
1306,10.7,10.0,1.8
1307,10.7,10.0,1.8
1308,10.7,10.0,1.8
1309,10.7,10.0,1.8
1310,10.7,10.0,1.8
1311,10.7,10.0,1.8
1312,10.7,10.0,1.8
1313,10.7,10.0,1.8
1314,10.7,10.0,1.8
1315,10.7,10.0,1.8
1316,10.7,10.0,1.8
1317,10.7,10.0,1.8
1318,10.7,10.0,1.8
1319,10.7,10.0,1.8
1320,10.7,10.0,1.8
1321,10.7,10.0,1.8
1322,10.7,10.0,1.8
1323,10.7,10.0,1.8
1324,10.7,10.0,1.8
1325,10.7,10.0,1.8
1326,10.7,10.0,1.8
1327,10.7,10.0,1.8
1328,10.7,10.0,1.8
1329,10.7,10.0,1.8
1330,10.7,10.0,1.8
1331,10.7,10.0,1.8
1332,10.7,10.0,1.8
1333,10.7,10.0,1.8
1334,10.7,10.0,1.8
1335,10.7,10.0,1.8
1336,10.7,10.0,1.8
1337,10.7,10.0,1.8
1338,10.7,10.0,1.8
1339,10.7,10.0,1.8
1340,10.7,10.0,1.8
1341,10.7,10.0,1.8
1342,10.7,10.0,1.8
1343,10.7,10.0,1.8
1344,10.7,10.0,1.8
1345,10.7,10.0,1.8
1346,10.7,10.0,1.8
1347,10.7,10.0,1.8
1348,10.7,10.0,1.8
1349,10.7,10.0,1.8
1350,10.7,10.0,1.8
1351,10.7,10.0,1.8
1352,10.7,10.0,1.8
1353,10.7,10.0,1.8
1354,10.7,10.0,1.8
1355,10.7,10.0,1.8
1356,10.7,10.0,1.8
1357,10.7,10.0,1.8
1358,10.7,10.0,1.8
1359,10.7,10.0,1.8
1360,10.7,10.0,1.8
1361,10.7,10.0,1.8
1362,10.7,10.0,1.8
1363,10.7,10.0,1.8
1364,10.7,10.0,1.8
1365,10.7,10.0,1.8
1366,10.7,10.0,1.8
1367,10.7,10.0,1.8
1368,10.7,10.0,1.8
1369,10.7,10.0,1.8
1370,10.7,10.0,1.8
1371,10.7,10.0,1.8
1372,10.7,10.0,1.8
1373,10.7,10.0,1.8
1374,10.7,10.0,1.8
1375,10.7,10.0,1.8
1376,10.7,10.0,1.8
1377,10.7,10.0,1.8
1378,10.7,10.0,1.8
1379,10.7,10.0,1.8
1380,10.7,10.0,1.8
1381,10.7,10.0,1.8
1382,10.7,10.0,1.8
1383,10.7,10.0,1.8
1384,10.7,10.0,1.8
1385,10.7,10.0,1.8
1386,10.7,10.0,1.8
1387,10.7,10.0,1.8
1388,10.7,10.0,1.8
1389,10.7,10.0,1.8
1390,10.7,10.0,1.8
1391,10.7,10.0,1.8
1392,10.7,10.0,1.8
1393,10.7,10.0,1.8
1394,10.7,10.0,1.8
1395,10.7,10.0,1.8
1396,10.7,10.0,1.8
1397,10.7,10.0,1.8
1398,10.7,10.0,1.8
1399,10.7,10.0,1.8
1400,10.7,10.0,1.8
1401,10.7,10.0,1.8
1402,10.7,10.0,1.8
1403,10.7,10.0,1.8
1404,10.7,10.0,1.8
1405,10.7,10.0,1.8
1406,10.7,10.0,1.8
1407,10.7,10.0,1.8
1408,10.7,10.0,1.8
1409,10.7,10.0,1.8
1410,10.7,10.0,1.8
1411,10.7,10.0,1.8
1412,10.7,10.0,1.8
1413,10.7,10.0,1.8
1414,10.7,10.0,1.8
1415,10.7,10.0,1.8
1416,10.7,10.0,1.8
1417,10.7,10.0,1.8
1418,10.7,10.0,1.8
1419,10.7,10.0,1.8
1420,10.7,10.0,1.8
1421,10.7,10.0,1.8
1422,10.7,10.0,1.8
1423,10.7,10.0,1.8
1424,10.7,10.0,1.8
1425,10.7,10.0,1.8
1426,10.7,10.0,1.8
1427,10.7,10.0,1.8
1428,10.7,10.0,1.8
1429,10.7,10.0,1.8
1430,10.7,10.0,1.8
1431,10.7,10.0,1.8
1432,10.7,10.0,1.8
1433,10.7,10.0,1.8
1434,10.7,10.0,1.8
1435,10.7,10.0,1.8
1436,10.7,10.0,1.8
1437,10.7,10.0,1.8
1438,10.7,10.0,1.8
1439,10.7,10.0,1.8
1440,10.7,10.0,1.8
1441,10.7,10.0,1.8
1442,10.7,10.0,1.8
1443,10.7,10.0,1.8
1444,10.7,10.0,1.8
1445,10.7,10.0,1.8
1446,10.7,10.0,1.8
1447,10.7,10.0,1.8
1448,10.7,10.0,1.8
1449,10.7,10.0,1.8
1450,10.7,10.0,1.8
1451,10.7,10.0,1.8
1452,10.7,10.0,1.8
1453,10.7,10.0,1.8
1454,10.7,10.0,1.8
1455,12.0,0.8,1.3
1456,12.0,0.8,1.3
1457,12.0,0.8,1.3
1458,12.0,0.8,1.3
1459,12.0,0.8,1.3
1460,12.0,0.8,1.3
1461,12.0,0.8,1.3
1462,12.0,0.8,1.3
1463,12.0,0.8,1.3
1464,12.0,0.8,1.3
1465,12.0,0.8,1.3
1466,19.3,12.3,2.8
1467,19.3,12.3,2.8
1468,19.3,12.3,2.8
1469,19.3,12.3,2.8
1470,19.3,12.3,2.8
1471,19.3,12.3,2.8
1472,19.3,12.3,2.8
1473,19.3,12.3,2.8
1474,19.3,12.3,2.8
1475,19.3,12.3,2.8
1476,19.3,12.3,2.8
1477,19.3,12.3,2.8
1478,19.3,12.3,2.8
1479,19.3,12.3,2.8
1480,19.3,12.3,2.8
1481,19.3,12.3,2.8
1482,19.3,12.3,2.8
1483,19.3,12.3,2.8
1484,19.3,12.3,2.8
1485,19.3,12.3,2.8
1486,19.3,12.3,2.8
1487,19.3,12.3,2.8
1488,19.3,12.3,2.8
1489,19.3,12.3,2.8
1490,19.3,12.3,2.8
1491,19.3,12.3,2.8
1492,19.3,12.3,2.8
1493,15.8,4.6,2.0
1494,15.8,4.6,2.0
1495,15.8,4.6,2.0
1496,15.8,4.6,2.0
1497,15.8,4.6,2.0
1498,15.8,4.6,2.0
1499,15.8,4.6,2.0
1500,15.8,4.6,2.0
1501,15.8,4.6,2.0
1502,15.8,4.6,2.0
1503,15.8,4.6,2.0
1504,15.8,4.6,2.0
1505,15.8,4.6,2.0
1506,15.8,4.6,2.0
1507,15.8,4.6,2.0
1508,15.8,4.6,2.0
1509,15.8,4.6,2.0
1510,15.8,4.6,2.0
1511,15.8,4.6,2.0
1512,15.8,4.6,2.0
1513,15.8,4.6,2.0
1514,15.8,4.6,2.0
1515,15.8,4.6,2.0
1516,15.8,4.6,2.0
1517,15.8,4.6,2.0
1518,15.8,4.6,2.0
1519,15.8,4.6,2.0
1520,15.8,4.6,2.0
1521,15.8,4.6,2.0
1522,15.8,4.6,2.0
1523,15.8,4.6,2.0
1524,15.8,4.6,2.0
1525,15.8,4.6,2.0
1526,15.8,4.6,2.0
1527,15.8,4.6,2.0
1528,18.8,10.8,1.8
1529,18.8,10.8,1.8
1530,18.8,10.8,1.8
1531,18.8,10.8,1.8
1532,18.8,10.8,1.8
1533,18.8,10.8,1.8
1534,18.8,10.8,1.8
1535,18.8,10.8,1.8
1536,18.8,10.8,1.8
1537,18.8,10.8,1.8
1538,18.8,10.8,1.8
1539,18.8,10.8,1.8
1540,18.8,10.8,1.8
1541,18.8,10.8,1.8
1542,18.8,10.8,1.8
1543,18.8,10.8,1.8
1544,18.8,10.8,1.8
1545,18.8,10.8,1.8
1546,18.8,10.8,1.8
1547,18.8,10.8,1.8
1548,18.8,10.8,1.8
1549,18.8,10.8,1.8
1550,18.8,10.8,1.8
1551,18.8,10.8,1.8
1552,18.8,10.8,1.8
1553,18.8,10.8,1.8
1554,18.8,10.8,1.8
1555,18.8,10.8,1.8
1556,18.8,10.8,1.8
1557,18.8,10.8,1.8
1558,18.8,10.8,1.8
1559,18.8,10.8,1.8
1560,18.8,10.8,1.8
1561,18.8,10.8,1.8
1562,18.8,10.8,1.8
1563,18.8,10.8,1.8
1564,18.8,10.8,1.8
1565,18.8,10.8,1.8
1566,18.8,10.8,1.8
1567,18.8,10.8,1.8
1568,18.8,10.8,1.8
1569,18.8,10.8,1.8
1570,18.8,10.8,1.8
1571,18.8,10.8,1.8
1572,18.8,10.8,1.8
1573,18.8,10.8,1.8
1574,18.8,10.8,1.8
1575,18.8,10.8,1.8
1576,18.8,10.8,1.8
1577,18.8,10.8,1.8
1578,18.8,10.8,1.8
1579,18.8,10.8,1.8
1580,18.8,10.8,1.8
1581,18.8,10.8,1.8
1582,18.8,10.8,1.8
1583,18.8,10.8,1.8
1584,18.8,10.8,1.8
1585,18.8,10.8,1.8
1586,18.8,10.8,1.8
1587,18.8,10.8,1.8
1588,18.8,10.8,1.8
1589,18.8,10.8,1.8
1590,18.8,10.8,1.8
1591,18.8,10.8,1.8
1592,18.8,10.8,1.8
1593,10.0,10.0,1.0
1594,10.0,10.0,1.0
1595,10.0,10.0,1.0
1596,10.0,10.0,1.0
1597,10.0,10.0,1.0
1598,10.0,10.0,1.0
1599,10.0,10.0,1.0
1600,10.0,10.0,1.0
1601,10.0,10.0,1.0
1602,10.0,10.0,1.0
1603,10.0,10.0,1.0
1604,10.0,10.0,1.0
1605,10.0,10.0,1.0
1606,10.0,10.0,1.0
1607,10.0,10.0,1.0
1608,10.0,10.0,1.0
1609,10.0,10.0,1.0
1610,10.0,10.0,1.0
1611,10.0,10.0,1.0
1612,10.0,10.0,1.0
1613,10.0,10.0,1.0
1614,10.0,10.0,1.0
1615,10.0,10.0,1.0
1616,10.0,10.0,1.0
1617,10.0,10.0,1.0
1618,10.0,10.0,1.0
1619,10.0,10.0,1.0
1620,10.0,10.0,1.0
1621,10.0,10.0,1.0
1622,10.0,10.0,1.0
1623,10.0,10.0,1.0
1624,10.0,10.0,1.0
1625,10.0,10.0,1.0
1626,10.0,10.0,1.0
1627,10.0,10.0,1.0
1628,10.0,10.0,1.0
1629,10.0,10.0,1.0
1630,10.0,10.0,1.0
1631,10.0,10.0,1.0
1632,10.0,10.0,1.0
1633,10.0,10.0,1.0
1634,10.0,10.0,1.0
1635,10.0,10.0,1.0
1636,10.0,10.0,1.0
1637,10.0,10.0,1.0
1638,10.0,10.0,1.0
1639,10.0,10.0,1.0
1640,10.0,10.0,1.0
1641,10.0,10.0,1.0
1642,10.0,10.0,1.0
1643,10.0,10.0,1.0
1644,10.0,10.0,1.0
1645,10.0,10.0,1.0
1646,10.0,10.0,1.0
1647,19.1,12.1,2.7
1648,19.1,12.1,2.7
1649,19.1,12.1,2.7
1650,19.1,12.1,2.7
1651,19.1,12.1,2.7
1652,19.1,12.1,2.7
1653,19.1,12.1,2.7
1654,19.1,12.1,2.7
1655,19.1,12.1,2.7
1656,19.1,12.1,2.7
1657,19.1,12.1,2.7
1658,19.1,12.1,2.7
1659,19.1,12.1,2.7
1660,19.1,12.1,2.7
1661,19.1,12.1,2.7
1662,19.1,12.1,2.7
1663,19.1,12.1,2.7
1664,19.1,12.1,2.7
1665,19.1,12.1,2.7
1666,19.1,12.1,2.7
1667,19.1,12.1,2.7
1668,19.1,12.1,2.7
1669,19.1,12.1,2.7
1670,19.1,12.1,2.7
1671,19.1,12.1,2.7
1672,19.1,12.1,2.7
1673,19.1,12.1,2.7
1674,19.1,12.1,2.7
1675,19.1,12.1,2.7
1676,19.1,12.1,2.7
1677,19.1,12.1,2.7
1678,19.1,12.1,2.7
1679,19.1,12.1,2.7
1680,19.1,12.1,2.7
1681,19.1,12.1,2.7
1682,19.1,12.1,2.7
1683,19.1,12.1,2.7
1684,19.1,12.1,2.7
1685,19.1,12.1,2.7
1686,19.1,12.1,2.7
1687,19.1,12.1,2.7
1688,19.1,12.1,2.7
1689,19.1,12.1,2.7
1690,19.1,12.1,2.7
1691,19.1,12.1,2.7
1692,19.1,12.1,2.7
1693,19.1,12.1,2.7
1694,19.1,12.1,2.7
1695,19.1,12.1,2.7
1696,19.1,12.1,2.7
1697,19.1,12.1,2.7
1698,19.1,12.1,2.7
1699,19.1,12.1,2.7
1700,19.1,12.1,2.7
1701,19.1,12.1,2.7
1702,19.1,12.1,2.7
1703,19.1,12.1,2.7
1704,19.1,12.1,2.7
1705,19.1,12.1,2.7
1706,19.1,12.1,2.7
1707,19.1,12.1,2.7
1708,19.1,12.1,2.7
1709,19.1,12.1,2.7
1710,19.1,12.1,2.7
1711,19.1,12.1,2.7
1712,19.1,12.1,2.7
1713,19.1,12.1,2.7
1714,19.1,12.1,2.7
1715,19.1,12.1,2.7
1716,19.1,12.1,2.7
1717,19.1,12.1,2.7
1718,19.1,12.1,2.7
1719,19.1,12.1,2.7
1720,19.1,12.1,2.7
1721,19.1,12.1,2.7
1722,19.1,12.1,2.7
1723,19.1,12.1,2.7
1724,19.1,12.1,2.7
1725,19.1,12.1,2.7
1726,19.1,12.1,2.7
1727,19.1,12.1,2.7
1728,19.1,12.1,2.7
1729,19.1,12.1,2.7
1730,19.1,12.1,2.7
1731,19.1,12.1,2.7
1732,19.1,12.1,2.7
1733,19.1,12.1,2.7
1734,19.1,12.1,2.7
1735,19.1,12.1,2.7
1736,19.1,12.1,2.7
1737,19.1,12.1,2.7
1738,19.1,12.1,2.7
1739,19.1,12.1,2.7
1740,19.1,12.1,2.7
1741,19.1,12.1,2.7
1742,19.1,12.1,2.7
1743,19.1,12.1,2.7
1744,19.1,12.1,2.7
1745,19.1,12.1,2.7
1746,19.1,12.1,2.7
1747,19.1,12.1,2.7
1748,19.1,12.1,2.7
1749,10.0,5.9,0.9
1750,10.0,5.9,0.9
1751,10.0,5.9,0.9
1752,10.9,9.8,2.4
1753,10.9,9.8,2.4
1754,10.9,9.8,2.4
1755,10.9,9.8,2.4
1756,10.9,9.8,2.4
1757,10.9,9.8,2.4
1758,10.9,9.8,2.4
1759,10.9,9.8,2.4
1760,10.9,9.8,2.4
1761,10.9,9.8,2.4
1762,10.9,9.8,2.4
1763,10.9,9.8,2.4
1764,10.9,9.8,2.4
1765,10.9,9.8,2.4
1766,10.9,9.8,2.4
1767,10.9,9.8,2.4
1768,10.9,9.8,2.4
1769,10.9,9.8,2.4
1770,10.9,9.8,2.4
1771,10.9,9.8,2.4
1772,10.9,9.8,2.4
1773,10.9,9.8,2.4
1774,10.9,9.8,2.4
1775,10.9,9.8,2.4
1776,10.9,9.8,2.4
1777,10.9,9.8,2.4
1778,10.9,9.8,2.4
1779,10.9,9.8,2.4
1780,10.9,9.8,2.4
1781,10.9,9.8,2.4
1782,10.9,9.8,2.4
1783,10.9,9.8,2.4
1784,10.9,9.8,2.4
1785,10.9,9.8,2.4
1786,10.9,9.8,2.4
1787,10.9,9.8,2.4
1788,10.9,9.8,2.4
1789,10.9,9.8,2.4
1790,10.9,9.8,2.4
1791,10.9,9.8,2.4
1792,10.9,9.8,2.4
1793,10.9,9.8,2.4
1794,10.9,9.8,2.4
1795,10.9,9.8,2.4
1796,10.9,9.8,2.4
1797,10.9,9.8,2.4
1798,10.9,9.8,2.4
1799,10.9,9.8,2.4
1800,10.9,9.8,2.4
1801,10.9,9.8,2.4
1802,10.9,9.8,2.4
1803,10.9,9.8,2.4
1804,10.9,9.8,2.4
1805,10.9,9.8,2.4
1806,10.9,9.8,2.4
1807,10.9,9.8,2.4
1808,10.9,9.8,2.4
1809,10.9,9.8,2.4
1810,10.9,9.8,2.4
1811,10.9,9.8,2.4
1812,10.9,9.8,2.4
1813,10.9,9.8,2.4
1814,10.9,9.8,2.4
1815,10.9,9.8,2.4
1816,10.9,9.8,2.4
1817,10.9,9.8,2.4
1818,10.9,9.8,2.4
1819,10.9,9.8,2.4
1820,10.9,9.8,2.4
1821,10.9,9.8,2.4
1822,10.9,9.8,2.4
1823,10.9,9.8,2.4
1824,10.9,9.8,2.4
1825,10.9,9.8,2.4
1826,10.9,9.8,2.4
1827,10.9,9.8,2.4
1828,10.9,9.8,2.4
1829,10.9,9.8,2.4
1830,10.9,9.8,2.4
1831,10.9,9.8,2.4
1832,10.9,9.8,2.4
1833,10.9,9.8,2.4
1834,10.9,9.8,2.4
1835,10.9,9.8,2.4
1836,10.9,9.8,2.4
1837,10.9,9.8,2.4
1838,10.9,9.8,2.4
1839,10.9,9.8,2.4
1840,10.9,9.8,2.4
1841,10.9,9.8,2.4
1842,10.9,9.8,2.4
1843,10.9,9.8,2.4
1844,10.9,9.8,2.4
1845,10.9,9.8,2.4
1846,10.9,9.8,2.4
1847,10.9,9.8,2.4
1848,10.9,9.8,2.4
1849,10.9,9.8,2.4
1850,10.9,9.8,2.4
1851,10.9,9.8,2.4
1852,10.9,9.8,2.4
1853,10.9,9.8,2.4
1854,10.9,9.8,2.4
1855,10.9,9.8,2.4
1856,10.9,9.8,2.4
1857,10.9,9.8,2.4
1858,10.9,9.8,2.4
1859,10.9,9.8,2.4
1860,10.9,9.8,2.4
1861,10.9,9.8,2.4
1862,10.9,9.8,2.4
1863,10.9,9.8,2.4
1864,10.9,9.8,2.4
1865,10.9,9.8,2.4
1866,10.9,9.8,2.4
1867,10.9,9.8,2.4
1868,10.9,9.8,2.4
1869,10.9,9.8,2.4
1870,10.9,9.8,2.4
1871,10.9,9.8,2.4
1872,10.9,9.8,2.4
1873,10.9,9.8,2.4
1874,10.9,9.8,2.4
1875,10.9,9.8,2.4
1876,10.9,9.8,2.4
1877,10.9,9.8,2.4
1878,10.9,9.8,2.4
1879,10.9,9.8,2.4
1880,10.9,9.8,2.4
1881,10.9,9.8,2.4
1882,10.9,9.8,2.4
1883,10.9,9.8,2.4
1884,10.9,9.8,2.4
1885,10.9,9.8,2.4
1886,10.9,9.8,2.4
1887,10.9,9.8,2.4
1888,10.9,9.8,2.4
1889,10.9,9.8,2.4
1890,10.9,9.8,2.4
1891,10.9,9.8,2.4
1892,10.9,9.8,2.4
1893,10.9,9.8,2.4
1894,10.9,9.8,2.4
1895,10.9,9.8,2.4
1896,10.9,9.8,2.4
1897,10.9,9.8,2.4
1898,10.9,9.8,2.4
1899,10.9,9.8,2.4
1900,10.9,9.8,2.4
1901,10.9,9.8,2.4
1902,10.9,9.8,2.4
1903,10.9,9.8,2.4
1904,10.9,9.8,2.4
1905,10.9,9.8,2.4
1906,10.9,9.8,2.4
1907,10.9,9.8,2.4
1908,10.9,9.8,2.4
1909,10.9,9.8,2.4
1910,10.9,9.8,2.4
1911,10.9,9.8,2.4
1912,10.9,9.8,2.4
1913,10.9,9.8,2.4
1914,10.9,9.8,2.4
1915,10.9,9.8,2.4
1916,10.9,9.8,2.4
1917,10.9,9.8,2.4
1918,10.9,9.8,2.4
1919,10.9,9.8,2.4
1920,10.9,9.8,2.4
1921,10.9,9.8,2.4
1922,10.9,9.8,2.4
1923,10.9,9.8,2.4
1924,10.9,9.8,2.4
1925,10.9,9.8,2.4
1926,10.9,9.8,2.4
1927,10.9,9.8,2.4
1928,10.9,9.8,2.4
